,parent_id,rank,tax_name,root,below_root,superkingdom,below_superkingdom,below_below_superkingdom,below_below_below_superkingdom,below_below_below_below_superkingdom,phylum,below_phylum,below_below_phylum,subphylum,class,below_class,below_below_class,subclass,order,below_order,below_below_order,suborder,family,below_family,below_below_family,below_below_below_family,subfamily,tribe,genus,below_genus,subgenus,species_group,species_subgroup,species,below_species,below_below_species,below_below_below_species,subspecies,below_subspecies,below_below_subspecies,below_below_below_subspecies
1873,1938374,species,Bacillus amyloliquefaciens,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,1938374.0,Bacillus amyloliquefaciens,,,,,,,
1875,1390,below_species,Bacillus amyloliquefaciens DSM 7,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,1938374.0,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens DSM 7,,,,,,
1876,1938374,species,Bacillus amyloliquefaciens,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,1938374.0,Bacillus amyloliquefaciens,,,,,,,
1877,1390,below_species,Bacillus amyloliquefaciens TA208,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,1938374.0,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens TA208,,,,,,
1878,1390,below_species,Bacillus amyloliquefaciens LL3,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,1938374.0,Bacillus amyloliquefaciens,Bacillus amyloliquefaciens LL3,,,,,,
1887,653388,species,Bacillus halotolerans,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,653388.0,Bacillus halotolerans,,,,,,,
1888,96241,below_subspecies,Bacillus subtilis subsp. spizizenii str. W23,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,96241.0,655816.0,,
1891,1386,species,Bacillus sp. JS,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,,,Bacillus sp. JS,,,,,,,
1894,1423,subspecies,Bacillus subtilis subsp. inaquosorum,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,483913.0,,,
1895,653685,species,Bacillus subtilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,,,,
1898,653685,species,Bacillus subtilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,,,,
1902,653685,species,Bacillus subtilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,,,,
1906,653685,species,Bacillus subtilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,,,,
1907,86029,below_subspecies,Bacillus subtilis subsp. natto BEST195,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,86029.0,645657.0,,
1908,1423,subspecies,Bacillus subtilis subsp. inaquosorum,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,483913.0,,,
1910,653685,species,Bacillus subtilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,,,,
1912,653685,species,Bacillus subtilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,,,,
1918,1423,subspecies,Bacillus subtilis subsp. subtilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,135461.0,,,
1922,653685,species,Bacillus subtilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,,,,
1923,1423,subspecies,Bacillus subtilis subsp. subtilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,135461.0,,,
1924,653685,species,Bacillus subtilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,,,,
1925,653685,species,Bacillus subtilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,,,,
1930,653685,species,Bacillus subtilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,,,,
1932,1423,below_species,Bacillus subtilis QB928,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,Bacillus subtilis QB928,,,,,,
1934,1423,subspecies,Bacillus subtilis subsp. subtilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,135461.0,,,
1936,653685,species,Bacillus subtilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,,,,
1938,135461,below_subspecies,Bacillus subtilis subsp. subtilis str. BAB-1,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,653685.0,,Bacillus subtilis,,,,135461.0,1302650.0,,
1944,86661,species,Bacillus cytotoxicus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cytotoxicus,,,,,,,
1945,86661,species,Bacillus cytotoxicus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cytotoxicus,,,,,,,
1946,580165,below_species,Bacillus cytotoxicus NVH 391-98,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cytotoxicus,Bacillus cytotoxicus NVH 391-98,,,,,,
1947,86661,species,Bacillus cytotoxicus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cytotoxicus,,,,,,,
1951,86661,species,Bacillus pseudomycoides,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus pseudomycoides,,,,,,,
1952,86661,species,Bacillus pseudomycoides,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus pseudomycoides,,,,,,,
1954,1396,below_species,Bacillus cereus Q1,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,Bacillus cereus Q1,,,,,,
1955,1396,below_species,Bacillus cereus ATCC 4342,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,Bacillus cereus ATCC 4342,,,,,,
1956,1392,below_species,Bacillus anthracis str. Ames,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus anthracis,Bacillus anthracis str. Ames,,,,,,
1957,1392,below_species,Bacillus anthracis str. Sterne,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus anthracis,Bacillus anthracis str. Sterne,,,,,,
1959,1396,below_species,Bacillus cereus E33L,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,Bacillus cereus E33L,,,,,,
1960,86661,species,Bacillus anthracis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus anthracis,,,,,,,
1962,1396,below_species,Bacillus cereus ATCC 10987,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,Bacillus cereus ATCC 10987,,,,,,
1963,1396,below_species,Bacillus cereus FRI-35,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,Bacillus cereus FRI-35,,,,,,
1965,1396,below_species,Bacillus cereus F837/76,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,Bacillus cereus F837/76,,,,,,
1966,1396,below_species,Bacillus cereus 03BB108,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,Bacillus cereus 03BB108,,,,,,
1968,1396,below_species,Bacillus cereus 03BB102,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,Bacillus cereus 03BB102,,,,,,
1970,86661,species,Bacillus anthracis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus anthracis,,,,,,,
1971,86661,species,Bacillus anthracis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus anthracis,,,,,,,
1972,1179100,below_below_species,Bacillus cereus biovar anthracis str. CI,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,Bacillus cereus biovar anthracis,637380.0,,,,,
1974,1396,below_species,Bacillus cereus D17,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,Bacillus cereus D17,,,,,,
1975,86661,species,Bacillus thuringiensis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,,,,,,,
1976,86661,species,Bacillus thuringiensis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,,,,,,,
1978,86661,species,Bacillus sp. ABP14,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus sp. ABP14,,,,,,,
1979,1392,below_species,Bacillus anthracis str. CDC 684,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus anthracis,Bacillus anthracis str. CDC 684,,,,,,
1980,86661,species,Bacillus anthracis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus anthracis,,,,,,,
1982,86661,species,Bacillus anthracis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus anthracis,,,,,,,
1984,180856,below_below_species,[Bacillus thuringiensis] serovar konkukian str. 97-27,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,[Bacillus thuringiensis] serovar konkukian,281309.0,,,,,
1985,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
1987,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
1989,1392,below_species,Bacillus anthracis str. H9401,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus anthracis,Bacillus anthracis str. H9401,,,,,,
1993,86661,species,Bacillus sp. HBCD-sjtu,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus sp. HBCD-sjtu,,,,,,,
1994,1428,below_species,Bacillus thuringiensis str. Al Hakam,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,Bacillus thuringiensis str. Al Hakam,,,,,,
2000,86661,species,Bacillus anthracis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus anthracis,,,,,,,
2002,86661,species,Bacillus anthracis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus anthracis,,,,,,,
2006,86661,species,Bacillus thuringiensis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,,,,,,,
2007,86661,species,Bacillus sp. FDAARGOS_235,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus sp. FDAARGOS_235,,,,,,,
2008,86661,species,Bacillus mobilis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus mobilis,,,,,,,
2010,1432,below_below_species,Bacillus thuringiensis serovar thuringiensis str. IS5056,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,Bacillus thuringiensis serovar thuringiensis,1286404.0,,,,,
2011,155322,below_species,Bacillus toyonensis BCT-7112,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus toyonensis,Bacillus toyonensis BCT-7112,,,,,,
2014,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
2015,86661,species,Bacillus thuringiensis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,,,,,,,
2017,1396,below_species,Bacillus cereus G9842,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,Bacillus cereus G9842,,,,,,
2018,86661,species,Bacillus thuringiensis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,,,,,,,
2020,1428,below_species,Bacillus thuringiensis serovar israelensis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,Bacillus thuringiensis serovar israelensis,,,,,,
2021,86661,species,Bacillus thuringiensis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,,,,,,,
2026,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
2027,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
2029,1428,below_species,Bacillus thuringiensis Bt18247,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,Bacillus thuringiensis Bt18247,,,,,,
2030,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
2031,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
2033,86661,species,Bacillus thuringiensis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,,,,,,,
2036,1428,below_species,Bacillus thuringiensis HD-789,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,Bacillus thuringiensis HD-789,,,,,,
2041,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
2042,1396,below_species,Bacillus cereus ATCC 14579,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,Bacillus cereus ATCC 14579,,,,,,
2044,86661,species,Bacillus albus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus albus,,,,,,,
2045,86661,species,Bacillus mycoides,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus mycoides,,,,,,,
2046,1405,below_species,Bacillus mycoides KBAB4,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus mycoides,Bacillus mycoides KBAB4,,,,,,
2047,86661,species,Bacillus mycoides,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus mycoides,,,,,,,
2049,86661,species,Bacillus mycoides,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus mycoides,,,,,,,
2052,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
2054,1396,below_species,Bacillus cereus B4264,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,Bacillus cereus B4264,,,,,,
2057,86661,species,Bacillus thuringiensis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,,,,,,,
2058,29339,below_below_species,Bacillus thuringiensis serovar kurstaki str. HD73,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,Bacillus thuringiensis serovar kurstaki,1279365.0,,,,,
2059,86661,species,Bacillus thuringiensis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,,,,,,,
2063,29339,below_below_species,Bacillus thuringiensis BMB171,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,Bacillus thuringiensis serovar kurstaki,714359.0,,,,,
2064,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
2065,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
2070,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
2071,86661,species,Bacillus thuringiensis,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus thuringiensis,,,,,,,
2072,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
2073,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
2074,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
2075,86661,species,Bacillus cereus,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,,,,,,,
2080,1396,below_species,Bacillus cereus C1L,root,cellular organisms,Bacteria,Terrabacteria group,,,,Firmicutes,,,,Bacilli,,,,Bacillales,,,,Bacillaceae,,,,,,Bacillus,,,86661.0,,Bacillus cereus,Bacillus cereus C1L,,,,,,
