"tax_id","parent_id","rank","tax_name","root","below_root","superkingdom","below_superkingdom","below_below_superkingdom","phylum","below_phylum","below_below_phylum","subphylum","class","below_class","below_below_class","subclass","order","below_order","below_below_order","suborder","family","below_family","below_below_family","below_below_below_family","subfamily","tribe","genus","below_genus","subgenus","species_group","species_subgroup","below_species_subgroup","species","below_species","below_below_species","below_below_below_species","subspecies","below_subspecies","below_below_subspecies","below_below_below_subspecies"
"376619","119857","below_subspecies","Francisella tularensis subsp. holarctica LVS","1","131567","2","","","1224","","","","1236","","","","72273","","","","34064","","","","","","262","","","","","","263","","","","119857","376619","",""
"1432652","119857","below_subspecies","Francisella tularensis subsp. holarctica PHIT-FT049","1","131567","2","","","1224","","","","1236","","","","72273","","","","34064","","","","","","262","","","","","","263","","","","119857","1432652","",""
"441952","135248","below_subspecies","Francisella tularensis subsp. mediasiatica FSC147","1","131567","2","","","1224","","","","1236","","","","72273","","","","34064","","","","","","262","","","","","","263","","","","135248","441952","",""
"1450527","264","below_subspecies","Francisella tularensis subsp. novicida D9876","1","131567","2","","","1224","","","","1236","","","","72273","","","","34064","","","","","","262","","","","","","263","","","","264","1450527","",""
"1386968","264","below_subspecies","Francisella tularensis subsp. novicida PA10-7858","1","131567","2","","","1224","","","","1236","","","","72273","","","","34064","","","","","","262","","","","","","263","","","","264","1386968","",""
"401614","264","below_subspecies","Francisella tularensis subsp. novicida U112","1","131567","2","","","1224","","","","1236","","","","72273","","","","34064","","","","","","262","","","","","","263","","","","264","401614","",""
"177416","119856","below_subspecies","Francisella tularensis subsp. tularensis SCHU S4","1","131567","2","","","1224","","","","1236","","","","72273","","","","34064","","","","","","262","","","","","","263","","","","119856","177416","",""
"418136","119856","below_subspecies","Francisella tularensis subsp. tularensis WY96-3418","1","131567","2","","","1224","","","","1236","","","","72273","","","","34064","","","","","","262","","","","","","263","","","","119856","418136","",""
"469607","76859","below_subspecies","Fusobacterium nucleatum subsp. animalis 4_8","1","131567","2","","","32066","","","","203490","","","","203491","","","","203492","","","","","","848","","","","","","851","","","","76859","469607","",""
"457405","76859","below_subspecies","Fusobacterium nucleatum subsp. animalis 7_1","1","131567","2","","","32066","","","","203490","","","","203491","","","","203492","","","","","","848","","","","","","851","","","","76859","457405","",""
"190304","76856","below_subspecies","Fusobacterium nucleatum subsp. nucleatum ATCC 25586","1","131567","2","","","32066","","","","203490","","","","203491","","","","203492","","","","","","848","","","","","","851","","","","76856","190304","",""
"1307428","76856","below_subspecies","Fusobacterium nucleatum subsp. nucleatum ChDC F316","1","131567","2","","","32066","","","","203490","","","","203491","","","","203492","","","","","","848","","","","","","851","","","","76856","1307428","",""
"469602","155615","below_subspecies","Fusobacterium nucleatum subsp. vincentii 3_1_27","1","131567","2","","","32066","","","","203490","","","","203491","","","","203492","","","","","","848","","","","","","851","","","","155615","469602","",""
"469604","155615","below_subspecies","Fusobacterium nucleatum subsp. vincentii 3_1_36A2","1","131567","2","","","32066","","","","203490","","","","203491","","","","203492","","","","","","848","","","","","","851","","","","155615","469604","",""
"1193292","72407","below_subspecies","Klebsiella pneumoniae subsp. pneumoniae 1084","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","570","","","","","","573","","","","72407","1193292","",""
"1392499","72407","below_subspecies","Klebsiella pneumoniae subsp. pneumoniae 1158","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","570","","","","","","573","","","","72407","1392499","",""
"1125630","72407","below_subspecies","Klebsiella pneumoniae subsp. pneumoniae HS11286","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","570","","","","","","573","","","","72407","1125630","",""
"1087440","72407","below_subspecies","Klebsiella pneumoniae subsp. pneumoniae KPNIH1","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","570","","","","","","573","","","","72407","1087440","",""
"1094170","72407","below_subspecies","Klebsiella pneumoniae subsp. pneumoniae KPNIH10","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","570","","","","","","573","","","","72407","1094170","",""
"1328324","72407","below_subspecies","Klebsiella pneumoniae subsp. pneumoniae KPNIH27","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","570","","","","","","573","","","","72407","1328324","",""
"1123862","72407","below_subspecies","Klebsiella pneumoniae subsp. pneumoniae Kp13","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","570","","","","","","573","","","","72407","1123862","",""
"272620","72407","below_subspecies","Klebsiella pneumoniae subsp. pneumoniae MGH 78578","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","570","","","","","","573","","","","72407","272620","",""
"484021","72407","below_subspecies","Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","570","","","","","","573","","","","72407","484021","",""
"1406314","72407","below_subspecies","Klebsiella pneumoniae subsp. pneumoniae PittNDM01","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","570","","","","","","573","","","","72407","1406314","",""
"353496","1585","below_subspecies","Lactobacillus delbrueckii subsp. bulgaricus 2038","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","33958","","","","","","1578","","","","","","1584","","","","1585","353496","",""
"390333","1585","below_subspecies","Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","33958","","","","","","1578","","","","","","1584","","","","1585","390333","",""
"321956","1585","below_subspecies","Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","33958","","","","","","1578","","","","","","1584","","","","1585","321956","",""
"767455","1585","below_subspecies","Lactobacillus delbrueckii subsp. bulgaricus ND02","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","33958","","","","","","1578","","","","","","1584","","","","1585","767455","",""
"1217420","1537158","below_subspecies","Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","33958","","","","","","1578","","","","","","1584","","","","1537158","1217420","",""
"1226298","47714","below_subspecies","Lactobacillus paracasei subsp. paracasei JCM 8130","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","33958","","","","","","1578","","","655183","","","1597","","","","47714","1226298","",""
"889932","337330","below_subspecies","Lactobacillus plantarum subsp. plantarum ST-III","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","33958","","","","","","1578","","","","","","1590","","","","337330","889932","",""
"314315","214326","below_subspecies","Lactobacillus sakei subsp. sakei 23K","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","33958","","","","","","1578","","","","","","1599","","","","214326","314315","",""
"1104322","1359","below_subspecies","Lactococcus lactis subsp. cremoris A76","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","1300","","","","","","1357","","","","","","1358","","","","1359","1104322","",""
"1295826","1359","below_subspecies","Lactococcus lactis subsp. cremoris KW2","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","1300","","","","","","1357","","","","","","1358","","","","1359","1295826","",""
"416870","1359","below_subspecies","Lactococcus lactis subsp. cremoris MG1363","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","1300","","","","","","1357","","","","","","1358","","","","1359","416870","",""
"272622","1359","below_subspecies","Lactococcus lactis subsp. cremoris SK11","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","1300","","","","","","1357","","","","","","1358","","","","1359","272622","",""
"1111678","1359","below_subspecies","Lactococcus lactis subsp. cremoris UC509.9","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","1300","","","","","","1357","","","","","","1358","","","","1359","1111678","",""
"929102","1360","below_subspecies","Lactococcus lactis subsp. lactis CV56","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","1300","","","","","","1357","","","","","","1358","","","","1360","929102","",""
"272623","1360","below_subspecies","Lactococcus lactis subsp. lactis Il1403","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","1300","","","","","","1357","","","","","","1358","","","","1360","272623","",""
"272624","91891","below_subspecies","Legionella pneumophila subsp. pneumophila str. Philadelphia 1","1","131567","2","","","1224","","","","1236","","","","118969","","","","444","","","","","","445","","","","","","446","","","","91891","272624","",""
"1389489","31966","below_subspecies","Leifsonia xyli subsp. cynodontis DSM 46306","1","131567","2","1783272","","201174","","","","1760","","","","85006","","","","85023","","","","","","110932","","","","","","1575","","","","31966","1389489","",""
"281090","59736","below_subspecies","Leifsonia xyli subsp. xyli str. CTCB07","1","131567","2","1783272","","201174","","","","1760","","","","85006","","","","85023","","","","","","110932","","","","","","1575","","","","59736","281090","",""
"1165892","115778","below_subspecies","Leuconostoc gelidum subsp. gasicomitatum KG16-1","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","81850","","","","","","1243","","","","","","1244","","","","115778","1165892","",""
"762550","115778","below_subspecies","Leuconostoc gelidum subsp. gasicomitatum LMG 18811","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","81850","","","","","","1243","","","","","","1244","","","","115778","762550","",""
"203120","33967","below_subspecies","Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","81850","","","","","","1243","","","","","","1245","","","","33967","203120","",""
"881621","202751","below_subspecies","Listeria ivanovii subsp. ivanovii PAM 55","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186820","","","","","","1637","","","","","","1638","","","","202751","881621","",""
"1124991","180434","below_subspecies","Morganella morganii subsp. morganii KT","1","131567","2","","","1224","","","","1236","","","","91347","","","","1903414","","","","","","581","","","","","","582","","","","180434","1124991","",""
"1198627","319705","below_subspecies","Mycobacterium abscessus subsp. bolletii str. GO 06","1","131567","2","1783272","","201174","","","","1760","","","","85007","","","","1762","","","","","","1763","","","670516","670506","","36809","","","","319705","1198627","",""
"262316","1770","below_subspecies","Mycobacterium avium subsp. paratuberculosis K-10","1","131567","2","1783272","","201174","","","","1760","","","","85007","","","","1762","","","","","","1763","","","120793","","","1764","","","","1770","262316","",""
"340047","40479","below_subspecies","Mycoplasma capricolum subsp. capricolum ATCC 27343","1","131567","2","1783272","","544448","","","","31969","","","","2085","","","","2092","","","","","","2093","","","656088","","","2095","","","","40479","340047","",""
"1124992","40480","below_subspecies","Mycoplasma capricolum subsp. capripneumoniae 87001","1","131567","2","1783272","","544448","","","","31969","","","","2085","","","","2092","","","","","","2093","","","656088","","","2095","","","","40480","1124992","",""
"44100","40477","below_subspecies","Mycoplasma mycoides subsp. capri LC","1","131567","2","1783272","","544448","","","","31969","","","","2085","","","","2092","","","","","","2093","","","656088","","","2102","","","","40477","44100","",""
"44101","2103","below_subspecies","Mycoplasma mycoides subsp. mycoides SC","1","131567","2","1783272","","544448","","","","31969","","","","2085","","","","2092","","","","","","2093","","","656088","","","2102","","","","2103","44101","",""
"546263","88719","below_subspecies","Neisseria elongata subsp. glycolytica ATCC 29315","1","131567","2","","","1224","","","","28216","","","","206351","","","","481","","","","","","482","","","","","","495","","","","88719","546263","",""
"446468","568208","below_subspecies","Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111","1","131567","2","1783272","","201174","","","","1760","","","","85012","","","","83676","","","","","","2013","","","","","","2014","","","","568208","446468","",""
"697284","147375","below_subspecies","Paenibacillus larvae subsp. larvae DSM 25430","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","186822","","","","","","44249","","","","","","1464","","","","147375","697284","",""
"1304873","44283","below_subspecies","Pasteurella multocida subsp. multocida OH4807","1","131567","2","","","1224","","","","1236","","","","135625","","","","712","","","","","","745","","","","","","747","","","","44283","1304873","",""
"1455592","44283","below_subspecies","Pasteurella multocida subsp. multocida PMTB2.1","1","131567","2","","","1224","","","","1236","","","","135625","","","","712","","","","","","745","","","","","","747","","","","44283","1455592","",""
"1132496","44283","below_subspecies","Pasteurella multocida subsp. multocida str. HN06","1","131567","2","","","1224","","","","1236","","","","135625","","","","712","","","","","","745","","","","","","747","","","","44283","1132496","",""
"272843","44283","below_subspecies","Pasteurella multocida subsp. multocida str. Pm70","1","131567","2","","","1224","","","","1236","","","","135625","","","","712","","","","","","745","","","","","","747","","","","44283","272843","",""
"561230","555","below_subspecies","Pectobacterium carotovorum subsp. carotovorum PC1","1","131567","2","","","1224","","","","1236","","","","91347","","","","1903410","","","","","","122277","","","","","","554","","","","555","561230","",""
"1218933","555","below_subspecies","Pectobacterium carotovorum subsp. carotovorum PCC21","1","131567","2","","","1224","","","","1236","","","","91347","","","","1903410","","","","","","122277","","","","","","554","","","","555","1218933","",""
"452638","44014","below_subspecies","Polynucleobacter necessarius subsp. necessarius STIR1","1","131567","2","","","1224","","","","28216","","","","80840","","","","119060","","","","","","44013","","","","","","576610","","","","44014","452638","",""
"167539","142554","below_subspecies","Prochlorococcus marinus subsp. marinus str. CCMP1375","1","131567","2","1783272","1798711","1117","","","","","","","","1890424","","","","1213","","","","","","1218","","","","","","1219","","","","142554","167539","",""
"59919","142479","below_subspecies","Prochlorococcus marinus subsp. pastoris str. CCMP1986","1","131567","2","1783272","1798711","1117","","","","","","","","1890424","","","","1213","","","","","","1218","","","","","","1219","","","","142479","59919","",""
"1114969","1734925","below_subspecies","Propionibacterium acnes TypeIA2 P.acn31","1","131567","2","1783272","","201174","","","","1760","","","","85009","","","","31957","","","","","","1912216","","","","","","1747","","","","1734925","1114969","",""
"1114966","1734925","below_subspecies","Propionibacterium acnes TypeIA2 P.acn33","1","131567","2","1783272","","201174","","","","1760","","","","85009","","","","31957","","","","","","1912216","","","","","","1747","","","","1734925","1114966","",""
"1091045","1905725","below_subspecies","Propionibacterium acnes subsp. defendens ATCC 11828","1","131567","2","1783272","","201174","","","","1760","","","","85009","","","","31957","","","","","","1912216","","","","","","1747","","","","1905725","1091045","",""
"754252","1752","below_subspecies","Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1","1","131567","2","1783272","","201174","","","","1760","","","","85009","","","","31957","","","","","","1743","","","","","","1744","","","","1752","754252","",""
"994484","86264","below_subspecies","Pseudomonas brassicacearum subsp. brassicacearum NFM421","1","131567","2","","","1224","","","","1236","","","","72274","","","","135621","","","","","","286","","","","","","930166","","","","86264","994484","",""
"41515","59203","below_subspecies","Salmonella enterica subsp. arizonae serovar 62:z36:-","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59203","41515","",""
"41514","59203","below_subspecies","Salmonella enterica subsp. arizonae serovar 62:z4,z23:-","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59203","41514","",""
"1151172","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Abaetetuba","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","1151172","",""
"29482","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Abony","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","29482","",""
"58712","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Anatum","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","58712","",""
"58096","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Bareilly","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","58096","",""
"340188","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Cerro","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","340188","",""
"119912","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Choleraesuis","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","119912","",""
"149539","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Enteritidis","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","149539","",""
"604","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Gallinarum/pullorum","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","604","",""
"611","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Heidelberg","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","611","",""
"595","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Infantis","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","595","",""
"115981","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Montevideo","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","115981","",""
"108619","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Newport","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","108619","",""
"29472","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Panama","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","29472","",""
"54388","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Paratyphi A","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","54388","",""
"57045","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Paratyphi B","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","57045","",""
"57046","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Paratyphi C","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","57046","",""
"90105","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Saintpaul","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","90105","",""
"340190","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Schwarzengrund","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","340190","",""
"28150","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Senftenberg","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","28150","",""
"181798","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Sloterdijk","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","181798","",""
"286782","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Stanleyville","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","286782","",""
"143221","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Tennessee","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","143221","",""
"600","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Thompson","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","600","",""
"90370","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Typhi","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","90370","",""
"90371","59201","below_subspecies","Salmonella enterica subsp. enterica serovar Typhimurium","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","90371","",""
"927704","114197","below_subspecies","Selenomonas ruminantium subsp. lactilytica TAM6421","1","131567","2","1783272","","1239","","","","909932","","","","909929","","","","1843491","","","","","","970","","","","","","971","","","","114197","927704","",""
"273526","211759","below_subspecies","Serratia marcescens subsp. marcescens Db11","1","131567","2","","","1224","","","","1236","","","","91347","","","","1903411","","","","","","613","","","","","","615","","","","211759","273526","",""
"1074252","46170","below_subspecies","Staphylococcus aureus subsp. aureus HO 5096 0412","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","90964","","","","","","1279","","","","","","1280","","","","46170","1074252","",""
